id_homol,hagrid,organism,gene_id,gene_symbol,gene_name
7155,67,3702,827651,AT4G19130,AT4G19130
7154,67,5141,3877515,NCU03606,NCU03606
7153,67,318829,2675023,MGG_00685,MGG_00685
7152,67,4896,2541158,ssb1,ssb1
7151,67,33169,4621777,AGOS_AFL008W,AGOS_AFL008W
7150,67,28985,2896480,KLLA0A08844g,KLLA0A08844g
7149,67,4932,851266,RFA1,RFA1
7148,67,7165,1281755,AgaP_AGAP001421,AgaP_AGAP001421
7147,67,7227,40972,RpA-70,Replication Protein A 70
7146,67,7955,327491,rpa1,replication protein A1
7145,67,9031,417563,RPA1,"replication protein A1, 70kDa"
7144,67,10116,287524,Rpa1,replication protein A1
7143,67,10090,68275,Rpa1,replication protein A1
7142,67,9913,504844,RPA1,"replication protein A1, 70kDa"
7141,67,9615,100855690,RPA1,"replication protein A1, 70kDa"
7140,67,9598,454414,RPA1,"replication protein A1, 70kDa"
7139,67,9606,6117,RPA1,"replication protein A1, 70kDa"
5276,231,9031,424777,ATR,ataxia telangiectasia and Rad3 related
5275,231,10116,685055,Atr,ataxia telangiectasia and Rad3 related
5273,231,9913,504869,ATR,ataxia telangiectasia and Rad3 related
5274,231,10090,245000,Atr,ataxia telangiectasia and Rad3 related
5272,231,9615,100856315,ATR,ataxia telangiectasia and Rad3 related
5271,231,9544,714443,ATR,ataxia telangiectasia and Rad3 related
5270,231,9598,460745,ATR,ataxia telangiectasia and Rad3 related
5269,231,9606,545,ATR,ataxia telangiectasia and Rad3 related
7744,11,4932,856918,RAD3,RAD3
7745,11,28985,2892527,KLLA0C17776g,KLLA0C17776g
7742,11,7165,1272969,AgaP_AGAP002988,AgaP_AGAP002988
7743,11,6239,175190,Y50D7A.2,Y50D7A.2
7741,11,7227,37414,Xpd,Xeroderma pigmentosum D
7740,11,7955,393900,ercc2,"excision repair cross-complementing rodent repair deficiency, complementation group 2"
7739,11,10116,308415,Ercc2,"excision repair cross-complementing rodent repair deficiency, complementation group 2"
7738,11,10090,13871,Ercc2,"excision repair cross-complementing rodent repair deficiency, complementation group 2"
7737,11,9913,100125238,ERCC2,"excision repair cross-complementing rodent repair deficiency, complementation group 2"
7736,11,9615,493995,ERCC2,"excision repair cross-complementing rodent repair deficiency, complementation group 2"
7735,11,9544,715485,LOC715485,TFIIH basal transcription factor complex helicase subunit-like
7734,11,9598,456124,ERCC2,"excision repair cross-complementing rodent repair deficiency, complementation group 2"
7733,11,9606,2068,ERCC2,excision repair cross-complementation group 2
5905,174,10116,50658,Mapk9,mitogen-activated protein kinase 9
5904,174,10090,26420,Mapk9,mitogen-activated protein kinase 9
5903,174,9913,534125,MAPK9,mitogen-activated protein kinase 9
5902,174,9615,474652,MAPK9,mitogen-activated protein kinase 9
5901,174,9544,715782,LOC715782,mitogen-activated protein kinase 9-like
5900,174,9598,462336,MAPK9,mitogen-activated protein kinase 9
5899,174,9606,5601,MAPK9,mitogen-activated protein kinase 9
6760,100,9031,427907,SSTR3,somatostatin receptor 3
6759,100,10116,171044,Sstr3,somatostatin receptor 3
6758,100,10090,20607,Sstr3,somatostatin receptor 3
6757,100,9913,518585,SSTR3,somatostatin receptor 3
6756,100,9615,481272,SSTR3,somatostatin receptor 3
6755,100,9544,696585,SSTR3,somatostatin receptor 3
6754,100,9598,741644,SSTR3,somatostatin receptor 3
6753,100,9606,6753,SSTR3,somatostatin receptor 3
6493,120,9031,386582,RB1,retinoblastoma 1
6492,120,10116,24708,Rb1,retinoblastoma 1
6491,120,10090,19645,Rb1,retinoblastoma 1
6490,120,9913,534712,RB1,retinoblastoma 1
6489,120,9615,476915,RB1,retinoblastoma 1
6488,120,9598,452715,RB1,retinoblastoma 1
6487,120,9606,5925,RB1,retinoblastoma 1
7441,39,9913,511077,MYC,v-myc myelocytomatosis viral oncogene homolog (avian)
7440,39,9615,403924,MYC,v-myc myelocytomatosis viral oncogene homolog (avian)
7439,39,9544,694626,MYC,v-myc myelocytomatosis viral oncogene homolog (avian)
7438,39,9598,464393,MYC,v-myc myelocytomatosis viral oncogene homolog (avian)
7437,39,9606,4609,MYC,v-myc avian myelocytomatosis viral oncogene homolog
6026,163,9031,423778,MAPK8,mitogen-activated protein kinase 8
6025,163,10116,116554,Mapk8,mitogen-activated protein kinase 8
6024,163,10090,26419,Mapk8,mitogen-activated protein kinase 8
6023,163,9913,539941,MAPK8,mitogen-activated protein kinase 8
6022,163,9615,477746,MAPK8,mitogen-activated protein kinase 8
6021,163,9544,711115,MAPK8,mitogen-activated protein kinase 8
6020,163,9598,450445,MAPK8,mitogen-activated protein kinase 8
6019,163,9606,5599,MAPK8,mitogen-activated protein kinase 8
4786,275,8364,100487410,sirt3,sirtuin 3
4925,259,9606,8074,FGF23,fibroblast growth factor 23
4798,274,9606,7158,TP53BP1,tumor protein p53 binding protein 1
7316,52,9544,714546,EPOR,erythropoietin receptor
7315,52,9598,455728,EPOR,erythropoietin receptor
7314,52,9606,2057,EPOR,erythropoietin receptor
4816,273,7227,36444,TppII,tripeptidyl-peptidase II
4817,273,7165,1275087,AgaP_AGAP004870,AgaP_AGAP004870
4818,273,6239,174018,F21H12.6,F21H12.6
4819,273,4896,2543179,tpp2,tpp2
4820,273,3702,827833,TPP2,TPP2
4821,273,4530,4330237,Os02g0664300,Os02g0664300
4822,273,8364,100101674,tpp2,tripeptidyl peptidase II
4356,296,8364,448146,nudt1,nudix (nucleoside diphosphate linked moiety X)-type motif 1
4355,296,7955,406727,nudt1,nudix (nucleoside diphosphate linked moiety X)-type motif 1
4376,295,28985,2895637,KLLA0F17006g,KLLA0F17006g
4377,295,33169,4620511,AGOS_ADR253W,AGOS_ADR253W
4378,295,4896,2542652,gsk3,gsk3
4379,295,318829,5049883,MGG_12122,MGG_12122
4380,295,5141,3877311,NCU04185,NCU04185
4381,295,3702,832733,SK 11,SK 11
4382,295,3702,819753,ATSK12,ATSK12
4383,295,4530,4327108,Os01g0252100,Os01g0252100
4384,295,8364,100144645,gsk3a,glycogen synthase kinase 3 alpha
4421,294,7955,799537,LOC799537,"serine protease HTRA2, mitochondrial-like"
4412,294,7955,799791,si:dkey-33c12.10,si:dkey-33c12.10
4413,294,7955,797799,LOC797799,novel serine protease protein
4414,294,7955,560031,si:dkey-33c12.2,si:dkey-33c12.2
4415,294,7955,100329860,LOC100329860,"serine protease HTRA2, mitochondrial-like"
4416,294,7955,799006,LOC799006,"serine protease HTRA2, mitochondrial-like"
4417,294,7955,797876,LOC797876,"serine protease HTRA2, mitochondrial-like"
4418,294,7955,100331049,LOC100331049,"serine protease HTRA2, mitochondrial-like"
4419,294,7955,100149280,si:dkey-84o3.3,si:dkey-84o3.3
4420,294,7955,799634,si:dkey-84o3.7,si:dkey-84o3.7
4172,305,9913,514472,TRAP1,TNF receptor-associated protein 1
4171,305,9615,102153194,TRAP1,TNF receptor-associated protein 1
4170,305,9544,706234,TRAP1,TNF receptor-associated protein 1
4169,305,9598,453868,TRAP1,TNF receptor-associated protein 1
4168,305,9606,10131,TRAP1,TNF receptor-associated protein 1
4873,267,10090,13860,Eps8,epidermal growth factor receptor pathway substrate 8
4874,267,10116,312812,Eps8,epidermal growth factor receptor pathway substrate 8
4875,267,9031,418174,EPS8,epidermal growth factor receptor pathway substrate 8
4876,267,7955,393212,eps8,epidermal growth factor receptor pathway substrate 8
4804,274,10116,296099,Tp53bp1,tumor protein p53 binding protein 1
4803,274,10090,27223,Trp53bp1,transformation related protein 53 binding protein 1
4898,265,8364,496970,cisd2,CDGSH iron sulfur domain 2
4891,265,9913,781260,CISD2,CDGSH iron sulfur domain 2
4892,265,10090,67006,Cisd2,CDGSH iron sulfur domain 2
4893,265,10116,295457,Cisd2,CDGSH iron sulfur domain 2
4894,265,9031,422714,CISD2,CDGSH iron sulfur domain 2
4895,265,7955,393354,cisd2,CDGSH iron sulfur domain 2
4896,265,7227,43459,CG1458,CG1458
4897,265,7165,1274631,AgaP_AGAP004484,AgaP_AGAP004484
4905,264,10116,24180,Agtr1a,"angiotensin II receptor, type 1a"
4906,264,9031,396065,AGTR1,"angiotensin II receptor, type 1"
4907,264,8364,100170183,agtr1,"angiotensin 2 receptor, type 1"
4488,290,9031,100857237,MIF,macrophage migration inhibitory factor (glycosylation-inhibiting factor)
4489,290,7955,751093,mif,macrophage migration inhibitory factor
4244,301,10090,18787,Serpine1,"serine (or cysteine) peptidase inhibitor, clade E, member 1"
4245,301,10116,24617,Serpine1,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"
4909,263,9598,460178,PPARG,peroxisome proliferator-activated receptor gamma
4910,263,9544,574190,PPARG,peroxisome proliferator-activated receptor gamma
4911,263,9615,403606,PPARG,peroxisome proliferator-activated receptor gamma
4912,263,9913,281993,PPARG,peroxisome proliferator-activated receptor gamma
4913,263,10090,19016,Pparg,peroxisome proliferator activated receptor gamma
4914,263,10116,25664,Pparg,peroxisome proliferator-activated receptor gamma
4915,263,9031,373928,PPARG,peroxisome proliferator-activated receptor gamma
4506,289,9031,396545,EIF5A2,eukaryotic translation initiation factor 5A2
4524,288,9031,395076,CDKN2B,"cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)"
4917,260,9606,2202,EFEMP1,EGF containing fibulin-like extracellular matrix protein 1
4799,274,9598,467668,TP53BP1,tumor protein p53 binding protein 1
4562,286,7955,100334726,LOC100334726,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform-like"
4561,286,7955,561737,LOC561737,"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform-like"
4931,259,10116,170583,Fgf23,fibroblast growth factor 23
4932,259,9031,428104,FGF23,fibroblast growth factor 23
4933,259,7955,494456,fgf23,fibroblast growth factor 23
4934,259,8364,100233219,fgf23.1,"fibroblast growth factor 23, gene 1"
4935,259,8364,100496800,LOC100496800,fibroblast growth factor 23-like
4308,298,9606,8878,SQSTM1,sequestosome 1
4309,298,9598,462333,SQSTM1,sequestosome 1
4310,298,9544,705481,SQSTM1,sequestosome 1
4311,298,9913,338045,SQSTM1,sequestosome 1
4826,271,9615,100855737,SOCS2,suppressor of cytokine signaling 2
4828,271,10090,216233,Socs2,suppressor of cytokine signaling 2
4827,271,9913,338437,SOCS2,suppressor of cytokine signaling 2
4588,285,9031,395509,PDGFRA,"platelet-derived growth factor receptor, alpha polypeptide"
4829,271,10116,84607,Socs2,suppressor of cytokine signaling 2
4807,273,9606,7174,TPP2,tripeptidyl peptidase II
4808,273,9598,452645,TPP2,tripeptidyl peptidase II
4809,273,9544,701311,TPP2,tripeptidyl peptidase II
4810,273,9615,100855853,TPP2,tripeptidyl peptidase II
4811,273,9913,526052,TPP2,tripeptidyl peptidase II
4812,273,10090,22019,Tpp2,tripeptidyl peptidase II
4830,271,9031,395219,SOCS2,suppressor of cytokine signaling 2
4831,271,7955,562062,socs2,suppressor of cytokine signaling 2
4832,271,8364,100151723,socs2,suppressor of cytokine signaling 2
4076,309,8364,100492886,gdf11,growth differentiation factor 11
4074,309,7165,1270397,AgaP_AGAP005289,AgaP_AGAP005289
4075,309,6239,175237,daf-7,daf-7
4073,309,7955,406247,gdf11,growth differentiation factor 11
4072,309,10116,29454,Gdf11,growth differentiation factor 11
4838,270,10090,55961,Slc13a1,"solute carrier family 13 (sodium/sulfate symporters), member 1"
4839,270,10116,58980,Slc13a1,"solute carrier family 13 (sodium/sulfate symporter), member 1"
4840,270,9031,770198,SLC13A1,"solute carrier family 13 (sodium/sulfate symporters), member 1"
4841,270,7955,387592,slc13a1,"solute carrier family 13 (sodium/sulphate symporters), member 1"
4092,308,10116,24481,Ifnb1,"interferon beta 1, fibroblast"
4091,308,10090,15977,Ifnb1,"interferon beta 1, fibroblast"
4852,269,7227,43433,Sirt7,Sirt7
4853,269,8364,548532,sirt7,sirtuin 7
4403,294,7955,560917,LOC560917,"serine protease HTRA2, mitochondrial-like"
4404,294,7955,100003428,zgc:173425,zgc:173425
4405,294,7955,100149563,LOC100149563,uncharacterized LOC100149563
4406,294,7955,100034638,si:busm1-sl7.7,si:busm1-sl7.7
4407,294,7955,100137109,zgc:174193,zgc:174193
4408,294,7955,100536969,LOC100536969,"serine protease HTRA2, mitochondrial-like"
4409,294,7955,793110,LOC793110,"serine protease HTRA2, mitochondrial-like"
4410,294,7955,793521,LOC793521,"serine protease HTRA2, mitochondrial-like"
4121,307,8364,100151700,nfe2l1,"nuclear factor, erythroid 2-like 1"
4120,307,7955,558772,nfe2l1b,"nuclear factor, erythroid derived 2,-like 1b"
4119,307,9031,417987,NFE2L1,nuclear factor (erythroid-derived 2)-like 1
4118,307,10116,360610,Nfe2l1,"nuclear factor, erythroid 2-like 1"
4117,307,10090,18023,Nfe2l1,"nuclear factor, erythroid derived 2,-like 1"
4155,306,9615,445457,TRPV1,"transient receptor potential cation channel, subfamily V, member 1"
4154,306,9544,721455,TRPV1,"transient receptor potential cation channel, subfamily V, member 1"
4815,273,7955,100331669,tpp2,tripeptidyl peptidase II
4354,296,9031,416467,NUDT1,nudix (nucleoside diphosphate linked moiety X)-type motif 1
4375,295,4932,855170,RIM11,RIM11
4173,305,10090,68015,Trap1,TNF receptor-associated protein 1
4890,265,9544,100429989,LOC100429989,CDGSH iron sulfur domain-containing protein 2-like
4904,264,10090,11607,Agtr1a,"angiotensin II receptor, type 1a"
4903,264,9913,281607,AGTR1,"angiotensin II receptor, type 1"
4246,301,7955,100136840,serpine1,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"
4247,301,7165,1270171,SRPN1,SRPN1
4800,274,9544,710237,TP53BP1,tumor protein p53 binding protein 1
4156,306,9913,539074,TRPV1,"transient receptor potential cation channel, subfamily V, member 1"
4837,270,9913,514983,SLC13A1,"solute carrier family 13 (sodium/sulfate symporters), member 1"
4851,269,7955,796135,LOC796135,novel protein similar to vertebratesirtuin (silent mating type information regulation 2 homolog) 7 (S. cerevisiae) (SIRT7)
4849,269,10116,303745,Sirt7,sirtuin 7
4850,269,9031,422093,PCYT2,"phosphate cytidylyltransferase 2, ethanolamine"
4848,269,10090,209011,Sirt7,sirtuin 7
4153,306,9598,750493,TRPV1,"transient receptor potential cation channel, subfamily V, member 1"
4071,309,10090,14561,Gdf11,growth differentiation factor 11
4070,309,9913,540517,GDF11,growth differentiation factor 11
4090,308,9615,481558,IFNB1,"interferon, beta 1, fibroblast"
4929,259,9913,530239,FGF23,fibroblast growth factor 23
4930,259,10090,64654,Fgf23,fibroblast growth factor 23
4312,298,10090,18412,Sqstm1,sequestosome 1
4313,298,10116,113894,Sqstm1,sequestosome 1
4422,294,7955,100330919,LOC100330919,"serine protease HTRA2, mitochondrial-like"
4802,274,9913,509111,TP53BP1,tumor protein p53 binding protein 1
4563,286,6239,174762,age-1,age-1
4564,286,8364,100144924,pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha"
4845,269,9544,715069,SIRT7,sirtuin 7
4844,269,9598,454975,SIRT7,sirtuin 7
4846,269,9615,483371,SIRT7,sirtuin 7
4847,269,9913,505662,SIRT7,sirtuin 7
4186,304,9913,514803,CTF1,cardiotrophin 1
4187,304,10090,13019,Ctf1,cardiotrophin 1
4188,304,10116,29201,Ctf1,cardiotrophin 1
4888,265,9606,493856,CISD2,CDGSH iron sulfur domain 2
4719,279,10090,16008,Igfbp2,insulin-like growth factor binding protein 2
4720,279,10116,25662,Igfbp2,insulin-like growth factor binding protein 2
4213,303,8364,100485588,rictor,"RPTOR independent companion of MTOR, complex 2"
4901,264,9544,712773,AGTR1,"angiotensin II receptor, type 1"
4230,302,8364,100127870,sprtn,SprT-like N-terminal domain
4801,274,9615,478274,TP53BP1,tumor protein p53 binding protein 1
4205,303,9598,461907,RICTOR,"RPTOR independent companion of MTOR, complex 2"
4206,303,9544,694915,RICTOR,"RPTOR independent companion of MTOR, complex 2"
4207,303,9615,479356,RICTOR,"RPTOR independent companion of MTOR, complex 2"
4208,303,9913,527459,RICTOR,"RPTOR independent companion of MTOR, complex 2"
4209,303,10090,78757,Rictor,"RPTOR independent companion of MTOR, complex 2"
4210,303,10116,310131,Rictor,"RPTOR independent companion of MTOR, complex 2"
4211,303,9031,427447,RICTOR,"RPTOR independent companion of MTOR, complex 2"
4212,303,7955,561835,rictorb,rapamycin-insensitive companion of mTOR b
4223,302,9598,456494,SPRTN,SprT-like N-terminal domain
4224,302,9615,488972,SPRTN,SprT-like N-terminal domain
4225,302,9913,534918,SPRTN,SprT-like N-terminal domain
4226,302,10090,244666,Sprtn,SprT-like N-terminal domain
4227,302,10116,292101,Sprtn,SprT-like N-terminal domain
4228,302,9031,421530,C3H1ORF124,"chromosome 3 open reading frame, human C1orf124"
4229,302,7955,101886162,LOC101886162,sprT-like domain-containing protein Spartan-like
4240,301,9598,472467,SERPINE1,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"
4241,301,9544,713883,SERPINE1,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"
4242,301,9615,403476,SERPINE1,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"
4243,301,9913,281375,SERPINE1,"serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1"
4919,260,9913,511566,EFEMP1,EGF containing fibulin-like extracellular matrix protein 1
4920,260,10090,216616,Efemp1,epidermal growth factor-containing fibulin-like extracellular matrix protein 1
4921,260,10116,305604,Efemp1,EGF-containing fibulin-like extracellular matrix protein 1
4922,260,9031,428543,EFEMP1,EGF containing fibulin-like extracellular matrix protein 1
4923,260,7955,100332567,LOC100332567,EGF-containing fibulin-like extracellular matrix protein 1-like
4924,260,8364,100495975,efemp1,EGF containing fibulin-like extracellular matrix protein 1
4273,300,10116,29143,Grn,granulin
4274,300,7955,791524,grna,granulin a
4275,300,8364,594884,grn,granulin
4305,299,5141,3876890,NCU03659,NCU03659
4306,299,3702,842993,CAK4,CAK4
4307,299,8364,549973,cdk7,cyclin-dependent kinase 7
4316,298,8364,493277,sqstm1,sequestosome 1
4336,297,10116,84351,Ikbkb,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
4337,297,9031,426792,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
4338,297,7955,563560,ikbkb,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
4339,297,8364,448125,ikbkb,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
4885,266,9031,420865,EEF1E1,eukaryotic translation elongation factor 1 epsilon 1
4291,299,9615,608441,CDK7,cyclin-dependent kinase 7
4290,299,9544,699871,CDK7,cyclin-dependent kinase 7
4292,299,9913,515462,CDK7,cyclin-dependent kinase 7
4293,299,10090,12572,Cdk7,cyclin-dependent kinase 7
4294,299,10116,171150,Cdk7,cyclin-dependent kinase 7
4295,299,9031,771294,CDK7,cyclin-dependent kinase 7
4296,299,7955,405897,cdk7,cyclin-dependent kinase 7
4297,299,7227,31441,Cdk7,Cyclin-dependent kinase 7
4298,299,7165,1273315,AgaP_AGAP002646,AgaP_AGAP002646
4299,299,6239,171784,cdk-7,cdk-7
4300,299,4932,851450,KIN28,KIN28
4301,299,28985,2893891,KLLA0E14785g,KLLA0E14785g
4302,299,33169,4619948,AGOS_ADL283W,AGOS_ADL283W
4303,299,4896,2540471,mcs6,mcs6
4304,299,318829,2683405,MGG_13401,MGG_13401
4331,297,9598,472749,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
4332,297,9544,704683,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
4333,297,9615,482839,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
4334,297,9913,281854,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
4348,296,9598,463225,NUDT1,nudix (nucleoside diphosphate linked moiety X)-type motif 1
4349,296,9544,713078,NUDT1,nudix (nucleoside diphosphate linked moiety X)-type motif 1
4350,296,9615,489894,NUDT1,nudix (nucleoside diphosphate linked moiety X)-type motif 1
4351,296,9913,525496,NUDT1,nudix (nucleoside diphosphate linked moiety X)-type motif 1
4352,296,10090,17766,Nudt1,nudix (nucleoside diphosphate linked moiety X)-type motif 1
4353,296,10116,117260,Nudt1,nudix (nucleoside diphosphate linked moiety X)-type motif 1
